s_name,scheme_code,aumdate,aumtotal,fincode,invdate,noshares,percent_aum
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132843,2023-08-31T00:00:00.000Z,236964,0.78
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,279527,2023-08-31T00:00:00.000Z,337074,0.77
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,103100,2023-08-31T00:00:00.000Z,42252,0.76
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100770,2023-08-31T00:00:00.000Z,70691,0.75
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,293380,2023-08-31T00:00:00.000Z,35819,0.74
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132514,2023-08-31T00:00:00.000Z,159213,0.74
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,208883,2023-08-31T00:00:00.000Z,86545,0.74
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,219442,2023-08-31T00:00:00.000Z,109618,0.73
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132522,2023-08-31T00:00:00.000Z,341171,0.73
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132504,2023-08-31T00:00:00.000Z,15779,0.72
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100104,2023-08-31T00:00:00.000Z,290380,0.72
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132321,2023-08-31T00:00:00.000Z,115111,0.72
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,271867,2023-08-31T00:00:00.000Z,178871,0.71
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100103,2023-08-31T00:00:00.000Z,586069,0.71
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132754,2023-08-31T00:00:00.000Z,1125743,0.69
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,106401,2023-08-31T00:00:00.000Z,31022,0.69
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132683,2023-08-31T00:00:00.000Z,18020,0.66
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,208461,2023-08-31T00:00:00.000Z,187038,0.65
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100302,2023-08-31T00:00:00.000Z,60797,0.64
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,126371,2023-08-31T00:00:00.000Z,519915,0.64
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,209373,2023-08-31T00:00:00.000Z,80465,0.62
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100403,2023-08-31T00:00:00.000Z,48749,0.62
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,216369,2023-08-31T00:00:00.000Z,1233745,0.62
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,289108,2023-08-31T00:00:00.000Z,139700,0.61
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,123457,2023-08-31T00:00:00.000Z,9699,0.61
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100113,2023-08-31T00:00:00.000Z,657633,0.59
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,220018,2023-08-31T00:00:00.000Z,52928,0.59
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,106395,2023-08-31T00:00:00.000Z,53498,0.58
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100877,2023-08-31T00:00:00.000Z,150230,0.58
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100253,2023-08-31T00:00:00.000Z,137621,0.58
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,242461,2023-08-31T00:00:00.000Z,318684,0.58
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,105790,2023-08-31T00:00:00.000Z,18486,0.56
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100488,2023-08-31T00:00:00.000Z,2417,0.56
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100233,2023-08-31T00:00:00.000Z,37670,0.55
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100472,2023-08-31T00:00:00.000Z,10570,0.55
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,268618,2023-08-31T00:00:00.000Z,12492,0.55
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,295872,2023-08-31T00:00:00.000Z,17989,0.55
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,235355,2023-08-31T00:00:00.000Z,31467,0.55
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,124000,2023-08-31T00:00:00.000Z,129286,0.54
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132725,2023-08-31T00:00:00.000Z,11114,0.54
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,124494,2023-08-31T00:00:00.000Z,61167,0.53
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100027,2023-08-31T00:00:00.000Z,7250,0.53
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132523,2023-08-31T00:00:00.000Z,202074,0.52
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100260,2023-08-31T00:00:00.000Z,58044,0.50
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132779,2023-08-31T00:00:00.000Z,76520,0.50
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132644,2023-08-31T00:00:00.000Z,15114,0.50
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100043,2023-08-31T00:00:00.000Z,29233,0.49
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132478,2023-08-31T00:00:00.000Z,32475,0.49
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100411,2023-08-31T00:00:00.000Z,17345,0.49
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,131162,2023-08-31T00:00:00.000Z,92156,0.48
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,106076,2023-08-31T00:00:00.000Z,21154,0.48
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100495,2023-08-31T00:00:00.000Z,15080,0.47
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,305013,2023-08-31T00:00:00.000Z,764232,0.47
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132539,2023-08-31T00:00:00.000Z,78186,0.47
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132477,2023-08-31T00:00:00.000Z,528545,0.45
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,124208,2023-08-31T00:00:00.000Z,90696,0.44
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,200091,2023-08-31T00:00:00.000Z,162786,0.44
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132466,2023-08-31T00:00:00.000Z,10623,0.44
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100092,2023-08-31T00:00:00.000Z,10973,0.43
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132814,2023-08-31T00:00:00.000Z,113309,0.43
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,220350,2023-08-31T00:00:00.000Z,338437,0.42
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,217280,2023-08-31T00:00:00.000Z,832270,0.42
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,213838,2023-08-31T00:00:00.000Z,63822,0.41
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,123395,2023-08-31T00:00:00.000Z,1281,0.40
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,117174,2023-08-31T00:00:00.000Z,1005,0.40
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100368,2023-08-31T00:00:00.000Z,31287,0.38
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100188,2023-08-31T00:00:00.000Z,115324,0.37
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,249927,2023-08-31T00:00:00.000Z,78286,0.35
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,122113,2023-08-31T00:00:00.000Z,10607,0.34
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,208045,2023-08-31T00:00:00.000Z,175472,0.34
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132331,2023-08-31T00:00:00.000Z,19816,0.34
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,267615,2023-08-31T00:00:00.000Z,20866,0.34
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,218763,2023-08-31T00:00:00.000Z,15556,0.34
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,210591,2023-08-31T00:00:00.000Z,151061,0.33
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132822,2023-08-31T00:00:00.000Z,3543056,0.32
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,130517,2023-08-31T00:00:00.000Z,32840,0.31
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100165,2023-08-31T00:00:00.000Z,91932,0.30
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132149,2023-08-31T00:00:00.000Z,354671,0.30
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,131500,2023-08-31T00:00:00.000Z,60440,0.30
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,200515,2023-08-31T00:00:00.000Z,2157,0.30
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132889,2023-08-31T00:00:00.000Z,38872,0.29
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,106285,2023-08-31T00:00:00.000Z,5724,0.27
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,284232,2023-08-31T00:00:00.000Z,28727,0.27
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,215477,2023-08-31T00:00:00.000Z,15997,0.26
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100660,2023-08-31T00:00:00.000Z,18495,0.26
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100680,2023-08-31T00:00:00.000Z,6867,0.26
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,229238,2023-08-31T00:00:00.000Z,24246,0.26
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,209344,2023-08-31T00:00:00.000Z,56765,0.25
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,210174,2023-08-31T00:00:00.000Z,111729,0.24
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100238,2023-08-31T00:00:00.000Z,14428,0.23
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,217400,2023-08-31T00:00:00.000Z,37064,0.23
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132733,2023-08-31T00:00:00.000Z,37646,0.23
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,211840,2023-08-31T00:00:00.000Z,12756,0.23
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,209078,2023-08-31T00:00:00.000Z,73708,0.23
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,208365,2023-08-31T00:00:00.000Z,36725,0.23
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,124200,2023-08-31T00:00:00.000Z,11689,0.22
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,223430,2023-08-31T00:00:00.000Z,16566,0.21
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,132371,2023-08-31T00:00:00.000Z,231214,0.20
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,121064,2023-08-31T00:00:00.000Z,533168,0.19
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,126612,2023-08-31T00:00:00.000Z,2698,0.17
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,288451,2023-08-31T00:00:00.000Z,3487,0.17
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,106767,2023-08-31T00:00:00.000Z,6276,0.16
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,100164,2023-08-31T00:00:00.000Z,29096,0.16
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,217385,2023-08-31T00:00:00.000Z,112450,0.14
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,208727,2023-08-31T00:00:00.000Z,13597,0.14
Motilal Oswal Nifty Midcap 150 Index Fund-Reg(G),43810,2023-11-30T00:00:00.000Z,1143.25,301912,2023-08-31T00:00:00.000Z,8216,0.12
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,132174,2023-12-31T00:00:00.000Z,9085814,18.76
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100180,2023-12-31T00:00:00.000Z,5113920,18.11
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100247,2023-12-31T00:00:00.000Z,2300000,9.09
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100034,2023-12-31T00:00:00.000Z,420840,6.39
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,209078,2023-12-31T00:00:00.000Z,4087023,3.79
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100112,2023-12-31T00:00:00.000Z,2635000,3.50
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,200055,2023-12-31T00:00:00.000Z,3700000,3.16
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,208280,2023-12-31T00:00:00.000Z,435181,2.89
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,132483,2023-12-31T00:00:00.000Z,3129552,2.84
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,217389,2023-12-31T00:00:00.000Z,1870268,2.51
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,132149,2023-12-31T00:00:00.000Z,10545197,2.46
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,111218,2023-12-31T00:00:00.000Z,570000,2.42
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,132134,2023-12-31T00:00:00.000Z,4895478,2.34
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,190003,2023-12-31T00:00:00.000Z,6635167,2.32
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,207901,2023-12-31T00:00:00.000Z,498297,2.29
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,251791,2023-12-31T00:00:00.000Z,3366270,2.23
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100253,2023-12-31T00:00:00.000Z,1790919,1.99
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,221790,2023-12-31T00:00:00.000Z,609417,1.86
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,273557,2023-12-31T00:00:00.000Z,1486121,1.77
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,217379,2023-12-31T00:00:00.000Z,497806,1.46
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,208414,2023-12-31T00:00:00.000Z,5077940,1.08
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,207950,2023-12-31T00:00:00.000Z,176935,0.67
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,287490,2023-12-31T00:00:00.000Z,3033160,0.56
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,205198,2023-12-31T00:00:00.000Z,59411,0.21
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,208766,2023-12-31T00:00:00.000Z,28000,0.19
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100180,2023-11-30T00:00:00.000Z,5113920,17.85
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,132174,2023-11-30T00:00:00.000Z,8485814,17.77
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100247,2023-11-30T00:00:00.000Z,2300000,9.04
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100034,2023-11-30T00:00:00.000Z,420840,6.71
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100112,2023-11-30T00:00:00.000Z,3635000,4.60
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,217389,2023-11-30T00:00:00.000Z,2670268,4.13
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,217379,2023-11-30T00:00:00.000Z,1026772,3.40
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,221790,2023-11-30T00:00:00.000Z,978679,3.25
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,132483,2023-11-30T00:00:00.000Z,3129552,2.82
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,111218,2023-11-30T00:00:00.000Z,570000,2.56
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,190003,2023-11-30T00:00:00.000Z,6635167,2.30
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,209068,2023-11-30T00:00:00.000Z,4350000,2.29
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,251791,2023-11-30T00:00:00.000Z,3366270,2.18
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,132134,2023-11-30T00:00:00.000Z,4895478,2.16
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,208280,2023-11-30T00:00:00.000Z,309977,2.06
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100253,2023-11-30T00:00:00.000Z,1790919,1.97
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,200055,2023-11-30T00:00:00.000Z,2500000,1.95
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,273557,2023-11-30T00:00:00.000Z,1486121,1.88
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,209078,2023-11-30T00:00:00.000Z,1832790,1.72
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,208414,2023-11-30T00:00:00.000Z,10447979,1.53
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,207901,2023-11-30T00:00:00.000Z,248297,1.38
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,132461,2023-11-30T00:00:00.000Z,4871365,0.85
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,207950,2023-11-30T00:00:00.000Z,176935,0.75
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,287490,2023-11-30T00:00:00.000Z,3033160,0.61
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,205198,2023-11-30T00:00:00.000Z,59411,0.22
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,208766,2023-11-30T00:00:00.000Z,28000,0.20
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,132174,2023-10-31T00:00:00.000Z,8485814,18.30
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100180,2023-10-31T00:00:00.000Z,5113920,17.79
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100247,2023-10-31T00:00:00.000Z,2300000,9.42
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100034,2023-10-31T00:00:00.000Z,420840,7.43
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100112,2023-10-31T00:00:00.000Z,3635000,4.84
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,217389,2023-10-31T00:00:00.000Z,3270268,4.76
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,190003,2023-10-31T00:00:00.000Z,10635167,3.59
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,221790,2023-10-31T00:00:00.000Z,1146817,3.51
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,217379,2023-10-31T00:00:00.000Z,1026772,3.32
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,208280,2023-10-31T00:00:00.000Z,509977,3.28
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,132134,2023-10-31T00:00:00.000Z,6395478,2.96
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,132483,2023-10-31T00:00:00.000Z,3129552,2.83
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,209078,2023-10-31T00:00:00.000Z,2832790,2.61
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,100253,2023-10-31T00:00:00.000Z,2390919,2.59
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,111218,2023-10-31T00:00:00.000Z,570000,2.52
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,273557,2023-10-31T00:00:00.000Z,1486121,2.07
SBI Banking & Financial Services Fund-Reg(G),30125,2023-12-31T00:00:00.000Z,4827.61,200055,2023-10-31T00:00:00.000Z,2500000,1.69
